"","date","language_x","userid","level","word","guess","success","flight","success_rate","offered","id","rank","pos","tf","idf","level1","level2","psuccess","lemma","lemmaTF","bucket","model_prediction","model_correct","dob","country","language_y","age","syl"
"684",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"dissolve","disolver","True"," languagerank",33.33333333,24,11414,5339,"NN",121,0.340425532,2,1,81.81818182,"dissolve",72729,7,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"685",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"attention","atencion","True"," languagerank",83.33333333,12,11339,938,"NN",82,0.680851064,2,1,81.81818182,"attention",1643767,2,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"686",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"luck","moda","False"," languagerank",61.11111111,18,12387,2031,"NN",61,0.617021277,2,1,81.81818182,"luck",668729,4,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"687",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"stole","estola","True"," languagerank",25,4,13184,2201,"NN",26,0.255319149,4,1,63.63636364,"steal",91466,8,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"688",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"stole","tuienda","False"," languagerank",25,4,13184,2201,"NN",26,0.255319149,4,1,63.63636364,"steal",91466,8,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"689",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"viking","virey","False"," languagerank",37.5,8,15639,6581,"VBG",63,0.042553191,5,1,54.54545455,"Viking",55453,7,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"690",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"then","entonces","True"," languagerank",38.0952381,21,10445,77,"RB",1541,0.978723404,1,2,90.90909091,"then",16718847,7,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"691",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"aggressive","agresivo","True"," languagerank",40,5,11164,3436,"JJ",3,0.063829787,9,2,18.18181818,"aggressive",327114,6,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"692",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"rings","sonido","False"," languagerank",33.33333333,24,12637,3846,"NNS",45,0.425531915,2,2,81.81818182,"ring",239904,7,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"693",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"by","adios","False"," languagerank",35.71428571,28,10420,26,"IN",1246,0.978723404,1,1,90.90909091,"by",53177654,7,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"694",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"crowns","vaca","False"," languagerank",47.61904762,21,17392,8900,"NNS",3,0.063829787,2,1,81.81818182,"crown",32116,6,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"695",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"dash","mino","False"," languagerank",4.761904762,21,10868,10540,"NN",116,0.170212766,2,2,81.81818182,"dash",159193,10,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"696",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"evil","malo","True"," languagerank",63.15789474,19,12584,3690,"NN",133,0.446808511,1,1,90.90909091,"evil",310955,4,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"697",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"figure","figura","True"," languagerank",75,24,12300,1326,"NN",83,0.723404255,1,1,90.90909091,"figure",1031215,3,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"698",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"house","casa","True"," languagerank",60,20,10759,296,"NN",542,0.744680851,1,2,90.90909091,"house",4204813,4,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"699",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"clear","tilde","False"," languagerank",26.31578947,19,10862,703,"JJ",102,0.723404255,1,2,90.90909091,"clear",2091717,8,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"700",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"forwarded",".","False"," languagerank",8.695652174,23,18253,9312,"V",0,0,1,2,90.90909091,"forward",54461,10,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"701",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"people","persona","False"," languagerank",47.61904762,21,9626,74,"NNS",256,0.829787234,1,1,90.90909091,"people",17630002,6,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"702",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"candle","mm","False"," languagerank",50,6,10648,4438,"NN",17,0.255319149,4,2,63.63636364,"candle",119067,5,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"703",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"hopefully","ojala","True"," languagerank",42.85714286,7,14702,2182,"RB",6,0.127659574,8,2,27.27272727,"hopefully",614758,6,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"704",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"carved","tallado","True"," languagerank",0,5,15087,5995,"VBN",6,0.106382979,8,2,27.27272727,"carve",66956,10,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"705",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"pressures","presipitado","False"," languagerank",50,6,16468,10906,"NNS",2,0.042553191,3,2,72.72727273,"pressure",127332,5,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"706",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"understand","mm","False"," languagerank",42.10526316,19,12233,378,"NN",139,0.85106383,1,2,90.90909091,"understand",2810204,6,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"707",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"talent","talento","True"," languagerank",50,8,11030,1767,"NN",6,0.106382979,8,2,27.27272727,"talent",627772,5,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"708",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"grateful","muy bien","False"," languagerank",40,10,13643,4011,"NN",15,0.191489362,5,1,54.54545455,"grateful",261033,6,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"709",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"choices","galleta","False"," languagerank",21.73913043,23,16297,586,"NNS",4,0.085106383,2,1,81.81818182,"choice",650133,8,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"710",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"adopt","adptar","False"," languagerank",33.33333333,3,10935,2041,"NN",7,0.042553191,9,2,18.18181818,"adopt",210342,7,"False","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"711",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"father","padre","True"," languagerank",70,20,10134,909,"NN",295,0.680851064,1,1,90.90909091,"father",1541775,3,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"712",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"moments","momentos","True"," languagerank",58.33333333,24,12811,754,"NNS",72,0.340425532,2,1,81.81818182,"moment",515520,5,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"713",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"business","negocios","True"," languagerank",50,28,12438,139,"NN",66,0.574468085,2,2,81.81818182,"business",7793868,5,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"714",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"tipping","dar propinas","True"," languagerank",0,3,17260,2564,"V",0,0,3,2,72.72727273,"tip",31718,10,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"715",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"tipping","m","False"," languagerank",0,3,17260,2564,"V",0,0,3,2,72.72727273,"tip",31718,10,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"716",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"sinister","lo","False"," languagerank",50,2,14182,11087,"NN",10,0.14893617,6,1,45.45454545,"sinister",44765,5,"False","True",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"717",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"east","m","False"," languagerank",50,4,9771,1110,"NN",20,0.170212766,5,1,54.54545455,"east",1401526,5,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"718",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"restaurant","restaurante","True"," languagerank",33.33333333,6,10597,1087,"NN",35,0.191489362,4,1,63.63636364,"restaurant",837533,7,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"719",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"theme","tiempo","False"," languagerank",28.57142857,7,12087,1316,"NN",20,0.127659574,5,2,54.54545455,"theme",809599,8,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"720",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"want","donde","False"," languagerank",46.15384615,26,12175,89,"NN",634,0.978723404,1,2,90.90909091,"want",11360308,6,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"721",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"correct","correcto","True"," languagerank",71.42857143,7,13502,3045,"NN",13,0.212765957,5,1,54.54545455,"correct",1066842,3,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"722",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"shake","sacudir","True"," languagerank",37.5,16,12547,8030,"NN",46,0.489361702,2,2,81.81818182,"shake",173233,7,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"723",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"shipped","hola","False"," languagerank",26.92307692,26,16949,1817,"VBN",2,0.042553191,2,2,81.81818182,"ship",250669,8,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"724",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"window","ventana","True"," languagerank",72.72727273,22,10764,717,"NN",353,0.638297872,1,1,90.90909091,"window",1246201,3,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"725",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"watering","riego","True"," languagerank",0,5,18175,196,"VBG",2,0.042553191,3,2,72.72727273,"water",33560,10,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"726",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"ten","m","False"," languagerank",68.42105263,19,9571,1390,"NNS",72,0.617021277,2,1,81.81818182,"ten",1064773,4,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"727",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"surprising","sorpresa","False"," languagerank",20,5,14010,4165,"NN",8,0.170212766,6,1,45.45454545,"surprising",279481,8,"False","True",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"728",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"approvals","aprobado","False"," languagerank",50,6,17149,2314,"N",0,0,7,2,36.36363636,"approval",51727,5,"False","True",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"729",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"pathetic","patetico","True"," languagerank",66.66666667,9,13263,10531,"JJ",12,0.255319149,5,2,54.54545455,"pathetic",49419,4,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"730",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"cape","capar","False"," languagerank",83.33333333,6,13299,11229,"NN",22,0.234042553,4,1,63.63636364,"cape",36291,2,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"731",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"remain","romano","False"," languagerank",25,8,9877,587,"NN",26,0.276595745,3,1,72.72727273,"remain",1141939,8,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"732",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"woman","mujer","True"," languagerank",55,20,12423,259,"NN",152,0.574468085,1,1,90.90909091,"woman",1648827,5,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"733",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"turns","turnos","True"," languagerank",45.45454545,33,12298,295,"NNS",814,0.723404255,1,1,90.90909091,"turn",716342,6,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"734",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"mouse","raton","True"," languagerank",75,8,10409,2475,"NN",53,0.276595745,3,1,72.72727273,"mouse",381721,3,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"735",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"mouse","raton","True"," languagerank",75,8,10409,2475,"NN",53,0.276595745,3,1,72.72727273,"mouse",381721,3,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"736",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"mouse","raton","True"," languagerank",75,8,10409,2475,"NN",53,0.276595745,3,1,72.72727273,"mouse",381721,3,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"737",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"ink","m","False"," languagerank",33.33333333,6,14609,3789,"NN",7,0.127659574,7,2,36.36363636,"ink",245940,7,"False","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"738",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"fifteen","quince","True"," languagerank",80,5,10514,5844,"NN",10,0.14893617,6,2,45.45454545,"fifteen",144441,2,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"739",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"panic","panico","True"," languagerank",61.11111111,18,12681,8855,"NN",47,0.404255319,2,1,81.81818182,"panic",139940,4,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"740",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"panic","panico","True"," languagerank",61.11111111,18,12681,8855,"NN",47,0.404255319,2,1,81.81818182,"panic",139940,4,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"741",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"list","lista","True"," languagerank",50,4,9613,331,"NN",17,0.276595745,4,1,63.63636364,"list",3809947,5,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"742",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"narrator","narrador","True"," languagerank",50,4,11233,9146,"NN",25,0.106382979,5,1,54.54545455,"narrator",57652,5,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"743",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",1,"tinker","m","False"," languagerank",0,4,15266,12056,"NN",28,0.085106383,5,1,54.54545455,"tinker",15895,10,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"744",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"dances","bailes","True"," languagerank",37.5,8,12978,3215,"NNS",36,0.29787234,3,2,72.72727273,"dance",54120,7,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,2
"745",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",2,"sarcastic","sarcasmo","False"," languagerank",55.55555556,9,14089,15915,"JJ",14,0.14893617,6,2,45.45454545,"sarcastic",21384,5,"False","True",1999-01-01,"Colombia","Spanish",19.9292523860892,3
"746",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",4,"desk","descritorio","False"," languagerank",83.33333333,6,10061,2587,"NN",49,0.276595745,3,4,72.72727273,"desk",443069,2,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"747",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",4,"desk","escritorio","True"," languagerank",83.33333333,6,10061,2587,"NN",49,0.276595745,3,4,72.72727273,"desk",443069,2,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"748",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",9,"bench","banco","True"," languagerank",44.44444444,9,12162,3339,"NN",8,0.106382979,8,9,27.27272727,"bench",299774,6,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"749",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",9,"bench","papa","False"," languagerank",44.44444444,9,12162,3339,"NN",8,0.106382979,8,9,27.27272727,"bench",299774,6,"False","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"750",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",9,"bench","n","False"," languagerank",44.44444444,9,12162,3339,"NN",8,0.106382979,8,9,27.27272727,"bench",299774,6,"False","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"751",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",9,"bench","lana","False"," languagerank",44.44444444,9,12162,3339,"NN",8,0.106382979,8,9,27.27272727,"bench",299774,6,"False","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"752",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",7,"steak","filete","True"," languagerank",62.5,8,12142,5683,"NN",10,0.085106383,4,7,63.63636364,"steak",113136,4,"True","True",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"753",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",7,"steak","estiker","False"," languagerank",62.5,8,12142,5683,"NN",10,0.085106383,4,7,63.63636364,"steak",113136,4,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"754",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",4,"rice","arroz","True"," languagerank",50,8,12137,2949,"NN",5,0.021276596,11,4,0,"rice",411216,5,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"755",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",4,"rice","arroz","True"," languagerank",50,8,12137,2949,"NN",5,0.021276596,11,4,0,"rice",411216,5,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"756",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",4,"rice","arroz","True"," languagerank",50,8,12137,2949,"NN",5,0.021276596,11,4,0,"rice",411216,5,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"757",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",4,"rice","arroz","True"," languagerank",50,8,12137,2949,"NN",5,0.021276596,11,4,0,"rice",411216,5,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"758",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",4,"rice","arroz","True"," languagerank",50,8,12137,2949,"NN",5,0.021276596,11,4,0,"rice",411216,5,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"759",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",4,"rice","arroz","True"," languagerank",50,8,12137,2949,"NN",5,0.021276596,11,4,0,"rice",411216,5,"False","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"760",2018-12-06,"es","e3915640-a8f6-4077-9a8c-4e65df545f30",7,"jar","espada","False"," languagerank",33.33333333,3,10827,3624,"NN",31,0.14893617,4,7,63.63636364,"jar",199617,7,"True","False",1999-01-01,"Colombia","Spanish",19.9292523860892,1
"761",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"married","casado","True"," languagerank",55.55555556,9,11777,3008,"JJ",32,0.382978723,3,1,72.72727273,"marry",306744,5,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,2
"762",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"married","casado","True"," languagerank",55.55555556,9,11777,3008,"JJ",32,0.382978723,3,1,72.72727273,"marry",306744,5,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,2
"763",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",2,"fires","fuegos","True"," languagerank",45.83333333,24,12720,2203,"NNS",46,0.382978723,2,2,81.81818182,"fire",153550,6,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,2
"764",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",2,"fires","fuegos","True"," languagerank",45.83333333,24,12720,2203,"NNS",46,0.382978723,2,2,81.81818182,"fire",153550,6,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,2
"765",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",2,"than","d","False"," languagerank",36,25,10442,75,"IN",279,0.936170213,1,2,90.90909091,"than",17558603,7,"True","False",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"766",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",2,"than","d","False"," languagerank",36,25,10442,75,"IN",279,0.936170213,1,2,90.90909091,"than",17558603,7,"True","False",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"767",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",2,"caught","coger","False"," languagerank",37.5,32,12364,1054,"NN",72,0.638297872,2,2,81.81818182,"catch",671350,7,"True","False",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"768",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",2,"caught","coger","False"," languagerank",37.5,32,12364,1054,"NN",72,0.638297872,2,2,81.81818182,"catch",671350,7,"True","False",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"769",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"beast","bestia","True"," languagerank",25.92592593,27,10210,3873,"NN",272,0.29787234,1,1,90.90909091,"beast",205660,8,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"770",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"beast","bestia","True"," languagerank",25.92592593,27,10210,3873,"NN",272,0.29787234,1,1,90.90909091,"beast",205660,8,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"771",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"enormous","enorme","True"," languagerank",57.14285714,7,12860,4153,"JJ",25,0.340425532,3,1,72.72727273,"enormous",247779,5,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,3
"772",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"enormous","enorme","True"," languagerank",57.14285714,7,12860,4153,"JJ",25,0.340425532,3,1,72.72727273,"enormous",247779,5,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,3
"773",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",2,"posed","poseer","False"," languagerank",0,4,17486,7451,"VBN",1,0.021276596,5,2,54.54545455,"pose",93579,10,"True","False",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"774",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",2,"posed","poseer","False"," languagerank",0,4,17486,7451,"VBN",1,0.021276596,5,2,54.54545455,"pose",93579,10,"True","False",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"775",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"and","y","True"," languagerank",63.63636364,33,9496,3,"CC",13272,1,1,1,90.90909091,"and",387117884,4,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"776",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"and","y","True"," languagerank",63.63636364,33,9496,3,"CC",13272,1,1,1,90.90909091,"and",387117884,4,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"777",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"yellow","amarillo","True"," languagerank",64.70588235,17,11298,10027,"NN",85,0.340425532,2,1,81.81818182,"yellow",623928,4,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,2
"778",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"yellow","amarillo","True"," languagerank",64.70588235,17,11298,10027,"NN",85,0.340425532,2,1,81.81818182,"yellow",623928,4,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,2
"779",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"group","grupo","True"," languagerank",68.18181818,22,10779,199,"NN",129,0.553191489,1,1,90.90909091,"group",4838442,4,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"780",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"group","grupo","True"," languagerank",68.18181818,22,10779,199,"NN",129,0.553191489,1,1,90.90909091,"group",4838442,4,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"781",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"nice","bien","False"," languagerank",33.33333333,21,9803,662,"JJ",220,0.936170213,1,1,90.90909091,"nice",2242209,7,"True","False",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"782",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"nice","bonito","True"," languagerank",33.33333333,21,9803,662,"JJ",220,0.936170213,1,1,90.90909091,"nice",2242209,7,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"783",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"nice","bien","False"," languagerank",33.33333333,21,9803,662,"JJ",220,0.936170213,1,1,90.90909091,"nice",2242209,7,"True","False",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"784",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",1,"nice","bonito","True"," languagerank",33.33333333,21,9803,662,"JJ",220,0.936170213,1,1,90.90909091,"nice",2242209,7,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,1
"785",2019-01-06,"es","17f86ac9-4874-47f9-8a4a-7944fe7b69ea",2,"following","siguiente","True"," languagerank",32.43243243,37,12459,559,"VBG",62,0.553191489,2,2,81.81818182,"follow",1522443,7,"True","True",1972-01-01,"Peru","Spanish (Spain, International Sort)",47.015403485908,3
